question_id,prompt,correct_answer,naive_answer,as_of_day,subject,domain
ambig_spec_14_29,"As of day 29, what is currently true about spec_14 in slow?",v2,v10,29,spec_14,slow
ambig_docs_14_58,"As of day 58, what is currently true about docs_14 in fast?",v44,v31,58,docs_14,fast
ambig_status_6_29,"As of day 29, what is currently true about status_6 in fast?",v16,v39,29,status_6,fast
ambig_hardware_14_51,"As of day 51, what is currently true about hardware_14 in slow?",v11,v15,51,hardware_14,slow
ambig_status_25_5,"As of day 5, what is currently true about status_25 in fast?",v5,v48,5,status_25,fast
ambig_sts_13_7,"As of day 7, what is currently true about sts_13 in fast?",v5,v51,7,sts_13,fast
ambig_docs_13_5,"As of day 5, what is currently true about docs_13 in fast?",v4,v42,5,docs_13,fast
ambig_status_2_11,"As of day 11, what is currently true about status_2 in fast?",v9,v38,11,status_2,fast
ambig_inc_19_50,"As of day 50, what is currently true about inc_19 in fast?",v1,v46,50,inc_19,fast
ambig_status_5_25,"As of day 25, what is currently true about status_5 in fast?",v21,v40,25,status_5,fast
ambig_status_15_16,"As of day 16, what is currently true about status_15 in fast?",v11,v36,16,status_15,fast
ambig_spec_12_18,"As of day 18, what is currently true about spec_12 in slow?",v3,v7,18,spec_12,slow
ambig_model_20_39,"As of day 39, what is currently true about model_20 in medium?",v18,v28,39,model_20,medium
ambig_inc_9_51,"As of day 51, what is currently true about inc_9 in fast?",v3,v45,51,inc_9,fast
ambig_model_17_12,"As of day 12, what is currently true about model_17 in medium?",v4,v24,12,model_17,medium
ambig_mdl_2_52,"As of day 52, what is currently true about mdl_2 in medium?",v4,v10,52,mdl_2,medium
ambig_pricing_12_24,"As of day 24, what is currently true about pricing_12 in medium?",v14,v27,24,pricing_12,medium
ambig_status_24_9,"As of day 9, what is currently true about status_24 in fast?",v7,v47,9,status_24,fast
ambig_doc_9_2,"As of day 2, what is currently true about doc_9 in fast?",v2,v46,2,doc_9,fast
ambig_sts_21_1,"As of day 1, what is currently true about sts_21 in fast?",v1,v52,1,sts_21,fast
ambig_sts_4_58,"As of day 58, what is currently true about sts_4 in fast?",v1,v51,58,sts_4,fast
ambig_doc_7_5,"As of day 5, what is currently true about doc_7 in fast?",v1,v50,5,doc_7,fast
ambig_sts8_7,"As of day 7, what is currently true about sts8 in fast?",v1,v47,7,sts8,fast
ambig_hardware_7_14,"As of day 14, what is currently true about hardware_7 in slow?",v4,v13,14,hardware_7,slow
ambig_inc_13_32,"As of day 32, what is currently true about inc_13 in fast?",v2,v47,32,inc_13,fast
ambig_prc_4_41,"As of day 41, what is currently true about prc_4 in medium?",v2,v18,41,prc_4,medium
ambig_hardware_15_41,"As of day 41, what is currently true about hardware_15 in slow?",v12,v18,41,hardware_15,slow
ambig_pricing_0_9,"As of day 9, what is currently true about pricing_0 in medium?",v3,v23,9,pricing_0,medium
ambig_status_16_7,"As of day 7, what is currently true about status_16 in fast?",v6,v34,7,status_16,fast
ambig_sts10_39,"As of day 39, what is currently true about sts10 in fast?",v1,v46,39,sts10,fast
ambig_spec_13_51,"As of day 51, what is currently true about spec_13 in slow?",v3,v13,51,spec_13,slow
ambig_inc_12_41,"As of day 41, what is currently true about inc_12 in fast?",v1,v54,41,inc_12,fast
ambig_sts_23_53,"As of day 53, what is currently true about sts_23 in fast?",v8,v47,53,sts_23,fast
ambig_inc_14_10,"As of day 10, what is currently true about inc_14 in fast?",v1,v45,10,inc_14,fast
ambig_sts10_18,"As of day 18, what is currently true about sts10 in fast?",v1,v46,18,sts10,fast
ambig_sts_1_44,"As of day 44, what is currently true about sts_1 in fast?",v2,v52,44,sts_1,fast
ambig_sts6_8,"As of day 8, what is currently true about sts6 in fast?",v1,v46,8,sts6,fast
ambig_api_0_34,"As of day 34, what is currently true about api_0 in medium?",v2,v20,34,api_0,medium
ambig_inc_10_8,"As of day 8, what is currently true about inc_10 in fast?",v4,v50,8,inc_10,fast
ambig_doc_0_36,"As of day 36, what is currently true about doc_0 in fast?",v3,v49,36,doc_0,fast
ambig_sts_23_15,"As of day 15, what is currently true about sts_23 in fast?",v8,v47,15,sts_23,fast
ambig_status_21_59,"As of day 59, what is currently true about status_21 in fast?",v37,v48,59,status_21,fast
ambig_pricing_16_11,"As of day 11, what is currently true about pricing_16 in medium?",v4,v25,11,pricing_16,medium
ambig_incident_14_9,"As of day 9, what is currently true about incident_14 in fast?",v7,v45,9,incident_14,fast
ambig_doc_11_4,"As of day 4, what is currently true about doc_11 in fast?",v1,v50,4,doc_11,fast
ambig_hardware_5_35,"As of day 35, what is currently true about hardware_5 in slow?",v11,v16,35,hardware_5,slow
ambig_docs_2_16,"As of day 16, what is currently true about docs_2 in fast?",v10,v40,16,docs_2,fast
ambig_incident_20_2,"As of day 2, what is currently true about incident_20 in fast?",v1,v34,2,incident_20,fast
ambig_model_7_27,"As of day 27, what is currently true about model_7 in medium?",v13,v20,27,model_7,medium
ambig_doc_13_38,"As of day 38, what is currently true about doc_13 in fast?",v2,v50,38,doc_13,fast
ambig_prc_5_19,"As of day 19, what is currently true about prc_5 in medium?",v3,v17,19,prc_5,medium
ambig_incident_24_5,"As of day 5, what is currently true about incident_24 in fast?",v4,v41,5,incident_24,fast
ambig_model_4_25,"As of day 25, what is currently true about model_4 in medium?",v14,v29,25,model_4,medium
ambig_status_13_19,"As of day 19, what is currently true about status_13 in fast?",v7,v50,19,status_13,fast
ambig_incident_20_57,"As of day 57, what is currently true about incident_20 in fast?",v32,v34,57,incident_20,fast
ambig_inc_16_8,"As of day 8, what is currently true about inc_16 in fast?",v3,v46,8,inc_16,fast
ambig_inc_24_18,"As of day 18, what is currently true about inc_24 in fast?",v1,v47,18,inc_24,fast
ambig_inc_10_35,"As of day 35, what is currently true about inc_10 in fast?",v4,v50,35,inc_10,fast
ambig_docs_13_46,"As of day 46, what is currently true about docs_13 in fast?",v32,v42,46,docs_13,fast
ambig_doc_16_54,"As of day 54, what is currently true about doc_16 in fast?",v8,v51,54,doc_16,fast
ambig_sts7_5,"As of day 5, what is currently true about sts7 in fast?",v1,v44,5,sts7,fast
ambig_incident_11_3,"As of day 3, what is currently true about incident_11 in fast?",v3,v34,3,incident_11,fast
ambig_incident_20_44,"As of day 44, what is currently true about incident_20 in fast?",v26,v34,44,incident_20,fast
ambig_spec_14_39,"As of day 39, what is currently true about spec_14 in slow?",v2,v10,39,spec_14,slow
ambig_status_23_26,"As of day 26, what is currently true about status_23 in fast?",v19,v43,26,status_23,fast
ambig_status_8_11,"As of day 11, what is currently true about status_8 in fast?",v7,v41,11,status_8,fast
ambig_incident_2_19,"As of day 19, what is currently true about incident_2 in fast?",v12,v39,19,incident_2,fast
ambig_model_20_19,"As of day 19, what is currently true about model_20 in medium?",v7,v28,19,model_20,medium
ambig_incident_3_50,"As of day 50, what is currently true about incident_3 in fast?",v28,v36,50,incident_3,fast
ambig_sts3_60,"As of day 60, what is currently true about sts3 in fast?",v1,v42,60,sts3,fast
ambig_hardware_5_5,"As of day 5, what is currently true about hardware_5 in slow?",v2,v16,5,hardware_5,slow
ambig_sts3_49,"As of day 49, what is currently true about sts3 in fast?",v1,v42,49,sts3,fast
ambig_doc_11_8,"As of day 8, what is currently true about doc_11 in fast?",v1,v50,8,doc_11,fast
ambig_status_17_30,"As of day 30, what is currently true about status_17 in fast?",v15,v32,30,status_17,fast
ambig_sts3_41,"As of day 41, what is currently true about sts3 in fast?",v1,v42,41,sts3,fast
ambig_mdl_10_41,"As of day 41, what is currently true about mdl_10 in medium?",v1,v20,41,mdl_10,medium
ambig_status_0_28,"As of day 28, what is currently true about status_0 in fast?",v19,v39,28,status_0,fast
ambig_sts_20_31,"As of day 31, what is currently true about sts_20 in fast?",v1,v50,31,sts_20,fast
ambig_sts18_42,"As of day 42, what is currently true about sts18 in fast?",v1,v47,42,sts18,fast
ambig_docs_3_50,"As of day 50, what is currently true about docs_3 in fast?",v26,v42,50,docs_3,fast
ambig_doc_8_31,"As of day 31, what is currently true about doc_8 in fast?",v7,v50,31,doc_8,fast
ambig_sts_13_18,"As of day 18, what is currently true about sts_13 in fast?",v6,v51,18,sts_13,fast
ambig_inc_3_53,"As of day 53, what is currently true about inc_3 in fast?",v3,v46,53,inc_3,fast
ambig_model_15_19,"As of day 19, what is currently true about model_15 in medium?",v8,v24,19,model_15,medium
ambig_incident_1_3,"As of day 3, what is currently true about incident_1 in fast?",v1,v35,3,incident_1,fast
ambig_incident_16_32,"As of day 32, what is currently true about incident_16 in fast?",v18,v35,32,incident_16,fast
ambig_docs_13_34,"As of day 34, what is currently true about docs_13 in fast?",v29,v42,34,docs_13,fast
ambig_prc_7_44,"As of day 44, what is currently true about prc_7 in medium?",v2,v11,44,prc_7,medium
ambig_incident_8_53,"As of day 53, what is currently true about incident_8 in fast?",v36,v45,53,incident_8,fast
ambig_inc_11_53,"As of day 53, what is currently true about inc_11 in fast?",v3,v41,53,inc_11,fast
ambig_doc_9_26,"As of day 26, what is currently true about doc_9 in fast?",v5,v46,26,doc_9,fast
ambig_pricing_1_8,"As of day 8, what is currently true about pricing_1 in medium?",v3,v27,8,pricing_1,medium
ambig_inc_0_25,"As of day 25, what is currently true about inc_0 in fast?",v1,v45,25,inc_0,fast
ambig_status_3_25,"As of day 25, what is currently true about status_3 in fast?",v18,v41,25,status_3,fast
ambig_api_1_10,"As of day 10, what is currently true about api_1 in medium?",v1,v17,10,api_1,medium
ambig_sts_5_51,"As of day 51, what is currently true about sts_5 in fast?",v5,v45,51,sts_5,fast
ambig_api5_18,"As of day 18, what is currently true about api5 in medium?",v1,v12,18,api5,medium
ambig_api_3_46,"As of day 46, what is currently true about api_3 in medium?",v2,v25,46,api_3,medium
ambig_inc_13_52,"As of day 52, what is currently true about inc_13 in fast?",v2,v47,52,inc_13,fast
ambig_hardware_16_31,"As of day 31, what is currently true about hardware_16 in slow?",v5,v19,31,hardware_16,slow
ambig_model_1_51,"As of day 51, what is currently true about model_1 in medium?",v17,v21,51,model_1,medium
ambig_inc_11_26,"As of day 26, what is currently true about inc_11 in fast?",v3,v41,26,inc_11,fast
ambig_docs_8_44,"As of day 44, what is currently true about docs_8 in fast?",v33,v43,44,docs_8,fast
ambig_mdl_13_13,"As of day 13, what is currently true about mdl_13 in medium?",v3,v18,13,mdl_13,medium
ambig_hardware_6_16,"As of day 16, what is currently true about hardware_6 in slow?",v2,v11,16,hardware_6,slow
ambig_inc_3_30,"As of day 30, what is currently true about inc_3 in fast?",v3,v46,30,inc_3,fast
ambig_incident_0_27,"As of day 27, what is currently true about incident_0 in fast?",v19,v28,27,incident_0,fast
ambig_status_9_12,"As of day 12, what is currently true about status_9 in fast?",v6,v42,12,status_9,fast
ambig_spec_16_17,"As of day 17, what is currently true about spec_16 in slow?",v4,v18,17,spec_16,slow
ambig_doc_12_7,"As of day 7, what is currently true about doc_12 in fast?",v2,v45,7,doc_12,fast
ambig_model_2_23,"As of day 23, what is currently true about model_2 in medium?",v9,v19,23,model_2,medium
ambig_doc_13_15,"As of day 15, what is currently true about doc_13 in fast?",v2,v50,15,doc_13,fast
ambig_sts14_21,"As of day 21, what is currently true about sts14 in fast?",v1,v43,21,sts14,fast
ambig_status_27_2,"As of day 2, what is currently true about status_27 in fast?",v2,v45,2,status_27,fast
ambig_sts_12_39,"As of day 39, what is currently true about sts_12 in fast?",v2,v46,39,sts_12,fast
ambig_inc_12_38,"As of day 38, what is currently true about inc_12 in fast?",v1,v54,38,inc_12,fast
ambig_spec_10_23,"As of day 23, what is currently true about spec_10 in slow?",v6,v18,23,spec_10,slow
ambig_api9_46,"As of day 46, what is currently true about api9 in medium?",v1,v14,46,api9,medium
ambig_spec_19_50,"As of day 50, what is currently true about spec_19 in slow?",v12,v15,50,spec_19,slow
ambig_sts_22_28,"As of day 28, what is currently true about sts_22 in fast?",v2,v48,28,sts_22,fast
ambig_sts_7_36,"As of day 36, what is currently true about sts_7 in fast?",v2,v51,36,sts_7,fast
ambig_inc_22_36,"As of day 36, what is currently true about inc_22 in fast?",v5,v48,36,inc_22,fast
ambig_incident_17_34,"As of day 34, what is currently true about incident_17 in fast?",v17,v39,34,incident_17,fast
ambig_doc_11_3,"As of day 3, what is currently true about doc_11 in fast?",v1,v50,3,doc_11,fast
ambig_doc_11_27,"As of day 27, what is currently true about doc_11 in fast?",v1,v50,27,doc_11,fast
ambig_model_12_37,"As of day 37, what is currently true about model_12 in medium?",v16,v24,37,model_12,medium
ambig_inc_4_18,"As of day 18, what is currently true about inc_4 in fast?",v2,v49,18,inc_4,fast
ambig_api_1_17,"As of day 17, what is currently true about api_1 in medium?",v1,v17,17,api_1,medium
ambig_hardware_22_30,"As of day 30, what is currently true about hardware_22 in slow?",v4,v10,30,hardware_22,slow
ambig_api_15_56,"As of day 56, what is currently true about api_15 in medium?",v27,v29,56,api_15,medium
ambig_hardware_19_6,"As of day 6, what is currently true about hardware_19 in slow?",v2,v16,6,hardware_19,slow
ambig_sts_12_32,"As of day 32, what is currently true about sts_12 in fast?",v2,v46,32,sts_12,fast
ambig_hardware_14_58,"As of day 58, what is currently true about hardware_14 in slow?",v14,v15,58,hardware_14,slow
ambig_doc_1_31,"As of day 31, what is currently true about doc_1 in fast?",v2,v50,31,doc_1,fast
ambig_status_28_49,"As of day 49, what is currently true about status_28 in fast?",v37,v47,49,status_28,fast
ambig_docs_17_31,"As of day 31, what is currently true about docs_17 in fast?",v24,v48,31,docs_17,fast
ambig_hardware_18_24,"As of day 24, what is currently true about hardware_18 in slow?",v7,v20,24,hardware_18,slow
ambig_prc_3_38,"As of day 38, what is currently true about prc_3 in medium?",v2,v22,38,prc_3,medium
ambig_api_15_48,"As of day 48, what is currently true about api_15 in medium?",v25,v29,48,api_15,medium
ambig_incident_2_25,"As of day 25, what is currently true about incident_2 in fast?",v14,v39,25,incident_2,fast
ambig_incident_12_23,"As of day 23, what is currently true about incident_12 in fast?",v15,v41,23,incident_12,fast
ambig_inc_7_46,"As of day 46, what is currently true about inc_7 in fast?",v2,v48,46,inc_7,fast
ambig_incident_11_52,"As of day 52, what is currently true about incident_11 in fast?",v29,v34,52,incident_11,fast
ambig_api_28_35,"As of day 35, what is currently true about api_28 in medium?",v11,v22,35,api_28,medium
ambig_doc_2_54,"As of day 54, what is currently true about doc_2 in fast?",v2,v49,54,doc_2,fast
ambig_model_13_19,"As of day 19, what is currently true about model_13 in medium?",v10,v28,19,model_13,medium
ambig_api_8_1,"As of day 1, what is currently true about api_8 in medium?",v1,v27,1,api_8,medium
ambig_sts1_51,"As of day 51, what is currently true about sts1 in fast?",v1,v44,51,sts1,fast
ambig_hardware_29_57,"As of day 57, what is currently true about hardware_29 in slow?",v16,v18,57,hardware_29,slow
